sno,route_id,stop_id,stop_name
1983,1B,17,MEENAMABAKKAM OLD AIRPORT
1984,1B,18,THIRUSOOLAM NATIONAL AIRPORT
1985,1B,19,PALLAVARAM
1986,1B,20,CHROMEPET
1987,1B,21,T.B.SANATORIUM
1988,1B,22,TAMBARAM
1989,1C,1,ENNORE
1990,1C,2,ASHOK LEYLAND
1991,1C,3,ERNAVOOR GATE
1992,1C,4,THIRUVOTRIYUR
1993,1C,5,THIRUVOTRIYUR TEMPLE
1994,1C,6,THANGAL
1995,1C,7,ANNA NAGAR
1996,1C,8,ROYAPURAM P.S
1997,1C,9,CLIVE BATTERY
1998,1C,10,PARRYS
1999,1C,11,M.G.R.CENTRAL
2000,1C,12,P.OR & SONS
2001,1C,13,WESLEY H.S
2002,1C,14,Y.M.I.A
2003,1C,15,MANDAVELI
2004,1C,16,A.M.S.HOSPITAL
2005,1C,17,ADYAR O.T.
2006,1C,18,ADYAR DEPOT
2007,1C,19,THIRUVANMIYUR
2008,1D,1,ENNORE
2009,1D,2,THAZHANKUPPAM
2010,1D,3,KOTHARI
2011,1D,4,ASHOK LEYLAND MARK.DIV.
2012,1D,5,I.C.I.
2013,1D,6,CORBORUNDUM UNIVERSAL
2014,1D,7,BUILDERS INDUSTRY
2015,1D,8,BURMAH SHELL PETROL BUNK
2016,1D,9,ANNA NAGAR
2017,1D,10,ROYAPURAM P.S
2018,1D,11,CLIVE BATTERY
2019,1D,12,PARRYS
2020,1D,13,M.G.R.CENTRAL
2021,1D,14,P.OR & SONS
2022,1D,15,WESLEY H.S
2023,1D,16,Y.M.I.A
2024,1D,17,MANDAVELI
2025,1D,18,A.M.S.HOSPITAL
2026,1D,19,ADYAR O.T.
2027,1D,20,ADYAR DEPOT
2028,1D,21,THIRUVANMIYUR
2029,2,1,ANNA SQUARE
2030,2,2,TRIPLICANE OT.
2031,2,3,P.OR & SONS
2032,2,4,M.G.R.CENTRAL
2033,2,5,CHOOLAI MILL
2034,2,6,P1.POLICE STATION
2035,2,7,VYASARPADI
2036,2,8,M.K.B.NAGAR
2037,2,9,SIDCO
2038,2,10,K.KANNADASAN NAGAR
2039,20,1,BROADWAY
2040,20,2,M.G.R.CENTRAL
2041,20,3,DHARMAPRAKASH/PETROL BUNK
2042,20,4,KELLEYS
2043,20,5,SAYANI/AYNAVARAM
2044,20,6,KAMABAR ARANGAM
2045,20,7,VILLIVAKKAM
2046,202,1,TAMBARAM
2047,202,2,TAMBARAM TOWN LIMIT
2048,202,3,OLD PERUNGALATHUR
2049,202,4,MUDICHUR
2050,202,5,ERUMAIYUR-II
2051,202,6,TRAFFIC AID POST
2052,202,7,THIRUMUDIVAKKAM SIDCO-I
2053,202,8,CHEMBARAMBAKKAM
2054,202,9,MALAYAMBAKKAM EAST
2055,202,10,THIDEERKUPPAM(THOPPU)
2056,202,11,PETTAI
2057,202,12,DUKKANAMPATTU
2058,202,13,KANNACHERY
2059,202,14,THIRUMANAN
2060,202,15,AMUTHAMBEDU-II
2061,202,16,KARUNAKARACHERY
2062,202,17,PATTABIRAM
2063,202,18,KAVARAIPALAYAM
2064,202,19,AVADI
2065,206,1,GUDUVANCHERY
2066,206,2,PALAKKA COMPANY
2067,206,3,URAPAKKAM
2068,206,4,VANDALUR ZOO
2069,206,5,VANDALUR GATE
2070,206,6,PERUNGALATHUR
2071,206,7,IRUMBULIYUR
2072,206,8,TAMBARAM
2073,206,9,TAMBARAM TOWN LIMIT
2074,206,10,OLD PERUNGALATHUR
2075,206,11,MUDICHUR
2076,206,12,ERUMAIYUR-II
2077,206,13,TRAFFIC AID POST
2078,206,14,THIRUMUDIVAKKAM SIDCO-I
2079,206,15,CHEMBARAMBAKKAM
2080,206,16,MALAYAMBAKKAM EAST
2081,206,17,THIDEERKUPPAM(THOPPU)
2082,206,18,POONAMALLEE
2083,206,19,KARAYANCAHVADI
2084,206,20,SENNEERKUPPAM
2085,206,21,MELPAKKAM
2086,206,22,GOVARDANAGIRI
2087,206,23,AVADI MOSQUE
2088,206,24,AVADI
2089,20A,1,BROADWAY
2090,20A,2,M.G.R.CENTRAL
2091,20A,3,DHARMAPRAKASH/PETROL BUNK
2092,20A,4,KELLEYS
2093,20A,5,SAYANI/AYNAVARAM
2094,20A,6,KAMABAR ARANGAM
2095,20A,7,NATHAMUNI TALKIES
2096,20A,8,LUCAS TVS
2097,20A,9,AMBATTUR I.E.
2098,20A,10,MOGAIPAIR ROAD JN.
2099,20A,11,J.J.NAGAR WEST
2100,20D,1,BROADWAY
2101,20D,2,M.G.R.CENTRAL
2102,20D,3,DASAPRAKASH
2103,20D,4,KELLEYS
2104,20D,5,SAYANI/AYNAVARAM
2105,20D,6,KAMABAR ARANGAM
2106,20D,7,NATHAMUNI TALKIES
2107,20D,8,SIDCO NAGAR
2108,21,1,BROADWAY
2109,21,2,M.G.R.CENTRAL
2110,21,3,P.OR & SONS
2111,21,4,WESLEY H.S
2112,21,5,Y.M.I.A
2113,21,6,MANDAVELI
2114,21C,1,BROADWAY
2115,21C,2,M.G.R.CENTRAL
2116,21C,3,P.OR & SONS
2117,21C,4,WESLEY H.S
2118,21C,5,Y.M.I.A
2119,21C,6,MANDAVELI
2120,21C,7,A.M.S.HOSPITAL
2121,21C,8,ADYAR O.T.
2122,21C,9,ADYAR DEPOT
2123,21C,10,SRP TOOLS
2124,21C,11,KANDANCHAVADI
2125,21C,12,THORAPPAKKAM TEA SHOP
2126,21C,13,EASWARAN TEMPLE/PTC QRTS.
2127,21C,14,KANNAGI NAGAR S.C.B.
2128,21EET,1,BROADWAY
2129,21EET,2,SECRETARIAT
2130,21EET,3,CHEPAUK
2131,21EET,4,Q.M.C
2132,21EET,5,FORESHORE ESTATE
2133,21EET,6,A.M.S.HOSPITAL
2134,21EET,7,ADYAR B.S.
2135,21EET,8,ENG.COLLEGE
2136,21EET,9,CONCORDE
2137,21EET,10,GUINDY R.S
2138,21EET,11,BUTT ROAD
2139,21EET,12,RAMAPURAM
2140,21EET,13,MOGALIVAKKAM / MARI AMMN KOIL
2141,21EET,14,PORUR
2142,21EET,15,IYYAPPANTHANGAL
2143,21G,1,BROADWAY
2144,21G,2,SECRETARIAT
2145,21G,3,CHEPAUK
2146,21G,4,Q.M.C
2147,21G,5,Y.M.I.A
2148,21G,6,MANDAVELI
2149,21G,7,ADYAR GATE
2150,21G,8,KOTTURPURAM
2151,21G,9,ENG.COLLEGE
2152,21G,10,CONCORDE
2153,21G,11,GUINDY R.S
2154,21G,12,ST THOMAS MOUNT PO
2155,21G,13,MEENAMABAKKAM OLD AIRPORT
2156,21G,14,THIRUSOOLAM NATIONAL AIRPORT
2157,21G,15,PALLAVARAM
2158,21G,16,CHROMEPET
2159,21G,17,T.B.SANATORIUM
2160,21G,18,TAMBARAM
2161,21G,19,IRUMBULIYUR
2162,21G,20,PERUNGALATHUR
2163,21G,21,VANDALUR GATE
2164,21G,22,VANDALUR ZOO
2165,21GCT,1,BROADWAY
2166,21GCT,2,SECRETARIAT
2167,21GCT,3,CHEPAUK
2168,21GCT,4,Q.M.C
2169,21GCT,5,Y.M.I.A
2170,21GCT,6,MANDAVELI
2171,21GCT,7,ADYAR GATE
2172,21GCT,8,KOTTURPURAM
2173,21GCT,9,ENG.COLLEGE
2174,21GCT,10,CONCORDE
2175,21GCT,11,GUINDY TVK ESTATE
2176,21L,1,BROADWAY
2177,21L,2,SECRETARIAT
2178,21L,3,CHEPAUK
2179,21L,4,Q.M.C
2180,21L,5,FORESHORE ESTATE
2181,21L,6,A.M.S.HOSPITAL
2182,21L,7,ADYAR B.S.
2183,21L,8,ENG.COLLEGE
2184,21L,9,CONCORDE
2185,21L,10,JN.OF RACE COURSE RD
2186,21L,11,GURUNANAK COLLEGE
2187,21L,12,VELACHERY
2188,22,1,VILLIVAKKAM
2189,22,2,KAMABAR ARANGAM
2190,22,3,SAYANI/AYNAVARAM
2191,22,4,KELLEYS
2192,22,5,DHARMAPRAKASH/PETROL BUNK
2193,22,6,EGMORE
2194,22,7,D1 POLICE STATION/DAMS ROAD
2195,22,8,TRIPLICANE
2196,22,9,Q.M.C
2197,22,10,ANNA SQUARE
2198,22,11,FORESHORE ESTATE
2199,221,1,M.G.R.CENTRAL
2200,221,2,P.OR & SONS
2201,221,3,T.V.S
2202,221,4,D.M.S
2203,221,5,S.H.B
2204,221,6,SAIDAPET
2205,221,7,CONCORDE
2206,221,8,ENG.COLLEGE
2207,221,9,WOMEN'S POLYTECHNIC
2208,221,10,SRP TOOLS
2209,221,11,KANDANCHAVADI
2210,221,12,THORAPPAKKAM TEA SHOP
2211,221,13,MOOTAKARAN CHAVADI
2212,221,14,KARAPAKKAM
2213,221,15,SHOZHANGANALLUR P.U.OFFICE
2214,221,16,KUMARAN NAGAR
2215,221,17,SEMMANCHERI
2216,221,18,NAVALUR
2217,221,19,CHURCH
2218,221,20,PALAVASTHIC CHEMICALS
2219,221,21,HINDUSTAN ENG. COLLEGE
2220,221,22,KELAMBAKKAM
2221,221,23,CHENGAMMAL RD. JN.
2222,221,24,KOMAN NAGAR RD JN.
2223,221,25,KALAVAKKAM TEA STALL
2224,221,26,THIRUPORUR
2225,221CT,1,PERUMPAKKAM S.C.B.
2226,221CT,2,NUCLEUS COMPANY
2227,221CT,3,KUMARAN NAGAR
2228,221CT,4,SHOZHANGANALLUR P.U.OFFICE
2229,221CT,5,KARAPAKKAM
2230,221CT,6,MOOTAKARAN CHAVADI
2231,221CT,7,THORAPPAKKAM TEA SHOP
2232,221CT,8,KANDANCHAVADI
2233,221CT,9,SRP TOOLS
2234,221CT,10,WOMEN'S POLYTECHNIC
2235,221CT,11,ENG.COLLEGE
2236,221CT,12,SAIDAPET
2237,221CT,13,S.H.B
2238,221CT,14,D.M.S
2239,221CT,15,T.V.S
2240,221CT,16,ANNA ROAD P.O./DAMS ROAD
2241,221CT,17,P.OR & SONS
2242,221CT,18,M.G.R.CENTRAL
2243,221CT,19,BROADWAY
2244,23C,1,BESANT NAGAR
2245,23C,2,ADYAR DEPOT
2246,23C,3,ADYAR B.S.
2247,23C,4,ENG.COLLEGE
2248,23C,5,CONCORDE
2249,23C,6,SAIDAPET
2250,23C,7,S.H.B
2251,23C,8,D.M.S
2252,23C,9,T.V.S
2253,23C,10,ANNA ROAD P.O./DAMS ROAD
2254,23C,11,EGMORE
2255,23C,12,DHARMAPRAKASH/PETROL BUNK
2256,23C,13,KELLEYS
2257,23C,14,AYANAVARAM B.S.
2258,23C#,1,BESANT NAGAR
2259,23C#,2,ADYAR DEPOT
2260,23C#,3,ADYAR B.S.
2261,23C#,4,ENG.COLLEGE
2262,23C#,5,CONCORDE
2263,23C#,6,SAIDAPET
2264,23C#,7,S.H.B
2265,23C#,8,D.M.S
2266,23C#,9,T.V.S
2267,23C#,10,ANNA ROAD P.O./DAMS ROAD
2268,23C#,11,EGMORE
2269,23C#,12,DHARMAPRAKASH/PETROL BUNK
2270,23C#,13,KELLEYS
2271,23C#,14,AYANAVARAM B.S.
2272,23V,1,VELACHERY
2273,23V,2,GURUNANAK COLLEGE
2274,23V,3,JN.OF RACE COURSE RD
2275,23V,4,CONCORDE
2276,23V,5,SAIDAPET
2277,23V,6,S.H.B
2278,23V,7,D.M.S
2279,23V,8,T.V.S
2280,23V,9,SHANTHI/DAMS RD.
2281,23V,10,EGMORE
2282,23V,11,DASAPRAKASH
2283,23V,12,KELLEYS
2284,23V,13,SAYANI/AYNAVARAM
2285,23V,14,KAMABAR ARANGAM
2286,23V,15,VILLIVAKKAM
2287,242,1,BROADWAY
2288,242,2,M.G.R.CENTRAL
2289,242,3,DOVETON
2290,242,4,P1.POLICE STATION
2291,242,5,JAMALAYA
2292,242,6,VEENUS
2293,242,7,S.R.P. COLONY
2294,242,8,KOLATHUR/NEHRU RD JN
2295,242,9,VINAYAGAPURAM
2296,242,10,KATHIRVEDU
2297,242,11,KAVANGARAI
2298,242,12,AAYURVEDA ASHRAMAM
2299,242,13,REDHILLS
2300,24A,1,ANNA NAGAR WEST
2301,24A,2,MAHARANI
2302,24A,3,BRINDAVAN COLONY
2303,24A,4,AMINJIKARAI
2304,24A,5,TAYLORS ROAD
2305,24A,6,STERLING RD./METROLOG. DEPT.
2306,24A,7,GEMINI P.H
2307,24A,8,ROYAPETTA HOSPITAL
2308,24A,9,VIVEKANANDA HOUSE
2309,25,1,ANNA SQUARE
2310,25,2,VIVEKANANDA HOUSE
2311,25,3,ROYAPETTA HOSPITAL
2312,25,4,GEMINI P.H
2313,25,5,VETERINARY HOSPITAL
2314,25,6,TRUSTPURAM
2315,25,7,VADAPALANI
2316,25,8,VIRUGAMBAKKAM
2317,25,9,VALASARAVAKKAM
2318,25,10,PORUR
2319,25,11,IYYAPPANTHANGAL
2320,25,12,KUMUNANCHAVADI
2321,25,13,POONAMALLEE
2322,26,1,BROADWAY
2323,26,2,M.G.R.CENTRAL
2324,26,3,P.OR & SONS
2325,26,4,T.V.S
2326,26,5,GEMINI P.H
2327,26,6,VETERINARY HOSPITAL
2328,26,7,TRUSTPURAM
2329,26,8,VADAPALANI
2330,26,9,VIRUGAMBAKKAM
2331,26,10,VALASARAVAKKAM
2332,26,11,PORUR
2333,26,12,IYYAPPANTHANGAL
2334,266,1,AVADI
2335,266,2,AVADI MOSQUE
2336,266,3,GOVARDANAGIRI
2337,266,4,MELPAKKAM
2338,266,5,SENNEERKUPPAM
2339,266,6,KARAYANCAHVADI
2340,266,7,KUMUNANCHAVADI
2341,266,8,MANGADU
2342,266,9,SIKKARAYAPURAM
2343,266,10,KOLLAICHERI
2344,266,11,KUNDRATHUR B.S.
2345,266,12,ANDARKUPPAM
2346,266,13,ANAKAPUTHUR
2347,266,14,PAMMAL
2348,266,15,PALLAVARAM
2349,266,16,CHROMEPET
2350,266,17,T.B.SANATORIUM
2351,266,18,TAMBARAM
2352,26B,1,BROADWAY
2353,26B,2,M.G.R.CENTRAL
2354,26B,3,P.OR & SONS
2355,26B,4,T.V.S
2356,26B,5,GEMINI P.H
2357,26B,6,VETERINARY HOSPITAL
2358,26B,7,TRUSTPURAM
2359,26B,8,VADAPALANI
2360,26B,9,VIRUGAMBAKKAM
2361,26B,10,VALASARAVAKKAM
2362,26B,11,PORUR
2363,26B,12,MOULIVAKKAM
2364,26B,13,BHARANIPUTHUR
2365,26B,14,MANGADU
2366,26J,1,BROADWAY
2367,26J,2,M.G.R.CENTRAL
2368,26J,3,P.OR & SONS
2369,26J,4,T.V.S
2370,26J,5,GEMINI P.H
2371,26J,6,VETERINARY HOSPITAL
2372,26J,7,TRUSTPURAM
2373,26J,8,VADAPALANI
2374,26J,9,SALIGRAMAM
2375,26M,1,BROADWAY
2376,26M,2,M.G.R.CENTRAL
2377,26M,3,P.OR & SONS
2378,26M,4,T.V.S
2379,26M,5,GEMINI P.H
2380,26M,6,VETERINARY HOSPITAL
2381,26M,7,TRUSTPURAM
2382,26M,8,VADAPALANI
2383,26M,9,VIRUGAMBAKKAM
2384,26M,10,VALASARAVAKKAM
2385,26M,11,PORUR
2386,26M,12,MUGALIVAKKAM RD. JN.
2387,26M,13,MUGALIVAKKAM
2388,26R,1,BROADWAY
2389,26R,2,M.G.R.CENTRAL
2390,26R,3,P.OR & SONS
2391,26R,4,T.V.S
2392,26R,5,GEMINI P.H
2393,26R,6,VETERINARY HOSPITAL
2394,26R,7,TRUSTPURAM
2395,26R,8,VADAPALANI
2396,26R,9,VIRUGAMBAKKAM
2397,26R,10,ALWAR THIRUNAGAR
2398,26R,11,ANGALAMMAN KOIL
2399,26R,12,RAMAPURAM
2400,26R,13,MUGALIVAKKAM RD. JN.
2401,26R,14,MUGALIVAKKAM
2402,27B,1,M.G.R.KOYAMBEDU
2403,27B,2,ARUMBAKKAM
2404,27B,3,NADUVANKARAI
2405,27B,4,AMINJIKARAI
2406,27B,5,TAYLORS ROAD
2407,27B,6,T.B.INSTITUTE
2408,27B,7,EGMORE
2409,27B,8,PERIYAR BRIDGE
2410,27B,9,TRIPLICANE
2411,27B,10,ANNA SQUARE
2412,27D,1,FORESHORE ESTATE
2413,27D,2,Q.M.C
2414,27D,3,V.M.STREET
2415,27D,4,U.S.I.S.
2416,27D,5,T.V.S
2417,27D,6,ANNA ROAD P.O./DAMS ROAD
2418,27D,7,EGMORE
2419,27D,8,DHARMAPRAKASH/PETROL BUNK
2420,27D,9,KELLEYS
2421,27D,10,SAYANI/AYNAVARAM
2422,27D,11,KAMABAR ARANGAM
2423,27D,12,VILLIVAKKAM
2424,28,1,THIRUVOTRIYUR
2425,28,2,THIRUVOTRIYUR TEMPLE
2426,28,3,THANGAL
2427,28,4,TONDAIAYRPET
2428,28,5,THEAGARAYA COLLEGE
2429,28,6,VALLALAR NAGAR
2430,28,7,REGAL
2431,28,8,M.G.R.CENTRAL
2432,28,9,PERIYAR BRIDGE
2433,28,10,EGMORE
2434,28,11,EGMORE NORTH R.S.
2435,28A,1,EGMORE NORTH R.S.
2436,28A,2,PERIYAR BRIDGE
2437,28A,3,M.G.R.CENTRAL
2438,28A,4,REGAL
2439,28A,5,VALLALAR NAGAR
2440,28A,6,THEAGARAYA COLLEGE
2441,28A,7,TONDAIAYRPET
2442,28A,8,THANGAL
2443,28A,9,THIRUVOTRIYUR TEMPLE
2444,28A,10,THIRUVOTRIYUR
2445,28A,11,ERNAVOOR GATE
2446,28A,12,SATHIYAMOORTHY NAGAR
2447,28A,13,"JN.,OF PONNERI RD,&ERANOOR"
2448,28A,14,ANDARKUPPAM
2449,28A,15,ECHANKUZHI
2450,28A,16,MANALI NEW TOWN
2451,28B,1,ENNORE
2452,28B,2,ASHOK LEYLAND
2453,28B,3,ERNAVOOR GATE
2454,28B,4,THIRUVOTRIYUR
2455,28B,5,THRUVOTRIYUR TEMPLE
2456,28B,6,THANGAL
2457,28B,7,TONDAIAYRPET
2458,28B,8,THEAGARAYA COLLEGE
2459,28B,9,VALLALAR NAGAR
2460,28B,10,REGAL
2461,28B,11,M.G.R.CENTRAL
2462,28B,12,PERIYAR BRIDGE
2463,28B,13,EGMORE NORTH R.S.
2464,28C,1,TOLLGATE
2465,28C,2,TONDAIAYRPET
2466,28C,3,THEAGARAYA COLLEGE
2467,28C,4,VALLALAR NAGAR
2468,28C,5,REGAL
2469,28C,6,M.G.R.CENTRAL
2470,28C,7,P.OR & SONS
2471,28C,8,Q.M.ARTS COLLEGE
2472,29A,1,PERAMBUR
2473,29A,2,JAMALAYA
2474,29A,3,DASAMAHAN
2475,29A,4,DOVETON
2476,29A,5,DHARMAPRAKASH/PETROL BUNK
2477,29A,6,EGMORE
2478,29A,7,ANNA POORNA HOTEL/DAMS RD
2479,29A,8,TRIPLICANE
2480,29A,9,ANNA SQUARE
2481,29AET,1,PERIYAR NAGAR
2482,29AET,2,AGARAM
2483,29AET,3,VEENUS
2484,29AET,4,JAMALAYA
2485,29AET,5,DASAMAHAN
2486,29AET,6,DOVETON
2487,29AET,7,DASAPRAKASH
2488,29AET,8,EGMORE
2489,29AET,9,ANNA ROAD P.O./DAMS ROAD
2490,29AET,10,TRIPLICANE
2491,29AET,11,ANNA SQUARE
2492,29AEX,1,PERAVALLUR KUMARAN NAGAR
2493,29AEX,2,S.R.P. COLONY
2494,29AEX,3,VEENUS
2495,29AEX,4,JAMALAYA
2496,29AEX,5,SHIVASHANMUGAPURAM
2497,29AEX,6,DHARMAPRAKASH/PETROL BUNK
2498,29AEX,7,EGMORE
2499,29AEX,8,ANNA POORNA HOTEL/DAMS RD
2500,29AEX,9,TRIPLICANE
2501,29AEX,10,ANNA SQUARE
2502,29B,1,PERAMBUR
2503,29B,2,JAMALAYA
2504,29B,3,DASAMAHAN
2505,29B,4,DOVETON
2506,29B,5,LADY MCTM SCHOOL/MILLERS RD
2507,29B,6,K.M.C.
2508,29B,7,STERLING RD./METROLOG. DEPT.
2509,29B,8,D.M.S
2510,29B,9,PONDY BAZAAR
2511,29B,10,THIAGARAYA NAGAR
2512,29B,11,SAIDAPET
2513,29C,1,PERAMBUR
2514,29C,2,JAMALAYA
2515,29C,3,SHIVASHANMUGAPURAM
2516,29C,4,LADY MCTM SCHOOL/MILLERS RD
2517,29C,5,K.M.C.
2518,29C,6,STERLING RD./METROLOG. DEPT.
2519,29C,7,U.S.I.S.
2520,29C,8,Y.M.I.A
2521,29C,9,MANDAVELI
2522,29C,10,A.M.S.HOSPITAL
2523,29C,11,ADYAR B.S.
2524,29C,12,ADYAR DEPOT
2525,29C,13,BESANT NAGAR
2526,29C#,1,PERAMBUR
2527,29C#,2,JAMALAYA
2528,29C#,3,SHIVASHANMUGAPURAM
2529,29C#,4,LADY MCTM SCHOOL/MILLERS RD
2530,29C#,5,K.M.C.
2531,29C#,6,STERLING RD./METROLOG. DEPT.
2532,29C#,7,U.S.I.S.
2533,29C#,8,Y.M.I.A
2534,29C#,9,MANDAVELI
2535,29C#,10,A.M.S.HOSPITAL
2536,29C#,11,ADYAR B.S.
2537,29C#,12,ADYAR DEPOT
2538,29C#,13,BESANT NAGAR
2539,29CET,1,PERIYAR NAGAR
2540,29CET,2,AGARAM
2541,29CET,3,VEENUS
2542,29CET,4,JAMALAYA
2543,29CET,5,SHIVASHANMUGAPURAM
2544,29CET,6,LADY MCTM SCHOOL/MILLERS RD
2545,29CET,7,K.M.C.
2546,29CET,8,STERLING RD./METROLOG. DEPT.
2547,29CET,9,U.S.I.S.
2548,29CET,10,Y.M.I.A
2549,29CET,11,MANDAVELI
2550,29CET,12,A.M.S.HOSPITAL
2551,29CET,13,ADYAR O.T.
2552,29CET,14,ADYAR DEPOT
2553,29CET,15,BESANT NAGAR
2554,29CEX,1,SRINIVASA NAGAR
2555,29CEX,2,POOMPUHAR
2556,29CEX,3,KOLATHUR
2557,29CEX,4,S.R.P. COLONY
2558,29CEX,5,VEENUS
2559,29CEX,6,JAMALAYA
2560,29CEX,7,SHIVASHANMUGAPURAM
2561,29CEX,8,LADY MCTM SCHOOL/MILLERS RD
2562,29CEX,9,K.M.C.
2563,29CEX,10,STERLING RD./METROLOG. DEPT.
2564,29CEX,11,U.S.I.S.
2565,29CEX,12,Y.M.I.A
2566,29CEX,13,MANDAVELI
2567,29CEX,14,A.M.S.HOSPITAL
2568,29CEX,15,ADYAR O.T.
2569,29CEX,16,ADYAR DEPOT
2570,29CEX,17,BESANT NAGAR
2571,29CX,1,MATHUR M.M.D.A.
2572,29CX,2,M.M.C
2573,29CX,3,MADHAVARAM POST BOX
2574,29CX,4,PERAMBUR
2575,29CX,5,JAMALAYA
2576,29CX,6,SHIVASHANMUGAPURAM
2577,29CX,7,LADY MCTM SCHOOL/MILLERS RD
2578,29CX,8,K.M.C.
2579,29CX,9,STERLING RD./METROLOG. DEPT.
2580,29CX,10,U.S.I.S.
2581,29CX,11,Y.M.I.A
2582,29CX,12,MANDAVELI
2583,29CX,13,A.M.S.HOSPITAL
2584,29CX,14,ADYAR O.T.
2585,29CX,15,ADYAR DEPOT
2586,29CX,16,BESANT NAGAR
2587,29D,1,MATHUR M.M.D.A.
2588,29D,2,M.M.C
2589,29D,3,MADHAVARAM POST BOX
2590,29D,4,MOOLAKADAI
2591,29D,5,PERAMBUR
2592,29D,6,JAMALAYA
2593,29D,7,DASAMAHAN
2594,29D,8,DOVETON
2595,29D,9,DHARMAPRAKASH/PETROL BUNK
2596,29D,10,EGMORE
2597,29D,11,ANNA POORNA HOTEL/DAMS RD
2598,29D,12,VIVEKANANDA HOUSE
2599,29E,1,PERAMBUR
2600,29E,2,JAMALAYA
2601,29E,3,SHIVASHANMUGAPURAM
2602,29E,4,KELLEYS
2603,29E,5,KILPAUK GARDEN
2604,29E,6,AMINJIKARAI
2605,29E,7,NADUVANKARAI
2606,29E,8,ARUMBAKKAM
2607,29E,9,NERKUNDRAM
2608,29E,10,MADURAVOYAL
2609,29E,11,VAANAGARAM
2610,29E,12,VELAPPANCHAVADI
2611,29E,13,THIRUVERKADU
2612,29ET,1,VINAYAGAPURAM
2613,29ET,2,KOLATHUR
2614,29ET,3,S.R.P. COLONY
2615,29ET,4,VEENUS
2616,29ET,5,JAMALAYA
2617,29ET,6,DASAMAHAN
2618,29ET,7,DOVETON
2619,29ET,8,DHARMAPRAKASH/PETROL BUNK
2620,29ET,9,EGMORE
2621,29ET,10,ANNA ROAD P.O./DAMS ROAD
2622,29ET,11,WESLEY H.S
2623,29ET,12,Y.M.I.A
2624,29ET,13,MANDAVELI
2625,29NET,1,VELACHERY
2626,29NET,2,GURUNANAK COLLEGE
2627,29NET,3,JN.OF RACE COURSE RD
2628,29NET,4,CONCORDE
2629,29NET,5,SAIDAPET
2630,29NET,6,THIAGARAYA NAGAR
2631,29NET,7,PONDY BAZAAR
2632,29NET,8,D.M.S
2633,29NET,9,STERLING RD./METROLOG. DEPT.
2634,29NET,10,K.M.C.
2635,29NET,11,LADY MCTM SCHOOL/MILLERS RD
2636,29NET,12,DOVETON
2637,29NET,13,P1.POLICE STATION
2638,29NET,14,GANESH PURAM
2639,29NET,15,PERAMBUR
2640,29NET,16,VEENUS
2641,29NET,17,S.R.P. COLONY
2642,29NET,18,PERAVALLUR KUMARAN NAGAR
2643,2A,1,ANNA SQUARE
2644,2A,2,TRIPLICANE
2645,2A,3,P.OR & SONS
2646,2A,4,M.G.R.CENTRAL
2647,2A,5,REGAL
2648,2A,6,VYASARPADI
2649,2A,7,M.K.B.NAGAR
2650,2A,8,SIDCO
2651,2A,9,K.KANNADASAN NAGAR
2652,3,1,THIAGARAYA NAGAR
2653,3,2,SAIDAPET
2654,3,3,CONCORDE
2655,3,4,GUINDY RACE COURSE OFFICE
2656,3,5,PADAVATTAMMAN SCHOOL
2657,3,6,GURUNANAK COLLEGE
2658,3,7,VELACHERY
2659,3,8,I.R.T. RD.JN.
2660,3,9,SRP TOOLS
2661,3,10,THIRUVANMIYUR
2662,31P,1,TAMBARAM EAST
2663,31P,2,CONVENT
2664,31P,3,CAMP ROAD
2665,31P,4,BALAJI NAGAR (BHARATH ENG COL)
2666,31P,5,MEPPADU HOSPITAL
2667,31P,6,AGARAMTHEN
2668,31P,7,KOVILAMCHERRY VILLAGE
2669,31P,8,MADURAPAKKAM RD.JN.
2670,31P,9,PONMAR
2671,32A,1,TOLLGATE
2672,32A,2,TONDAIAYRPET
2673,32A,3,THEAGARAYA COLLEGE
2674,32A,4,VALLALAR NAGAR
2675,32A,5,UNIVESITY CLUB/ MINERVA
2676,32A,6,M.G.R.CENTRAL
2677,32A,7,P.OR & SONS
2678,32A,8,VIVEKANANDA HOUSE
2679,32A,9,DR.AMBEDHAR BRIDGE
2680,32A,10,SANTHOME P.O
2681,32A,11,FORESHORE ESTATE
2682,32B,1,KORUKKUPET R.S.
2683,32B,2,VALLALAR NAGAR
2684,32B,3,UNIVESITY CLUB/ MINERVA
2685,32B,4,M.G.R.CENTRAL
2686,32B,5,P.OR & SONS
2687,32B,6,VIVEKANANDA HOUSE
2688,33C,1,BROADWAY
2689,33C,2,PARRYS
2690,33C,3,CLIVE BATTERY
2691,33C,4,VALLALAR NAGAR
2692,33C,5,SATHIYAMOORTHY NAGAR
2693,33C,6,M.K.B.NAGAR
2694,33C,7,SIDCO
2695,33C,8,MUTHAMIL NAGAR
2696,33C,9,K.KANNADASAN NAGAR
2697,33L,1,BROADWAY
2698,33L,2,PARRYS
2699,33L,3,CLIVE BATTERY
2700,33L,4,VALLALAR NAGAR
2701,33L,5,SATHIYAMOORTHY NAGAR
2702,33L,6,M.K.B.NAGAR
2703,33L,7,SIDCO
2704,33L,8,JN.OF MANALI RD.CHINNA KODUNR
2705,33L,9,KODUNGAIYUR PARVATHI NAGA
2706,34,1,AMBATTUR I.E.
2707,34,2,MOGAIPAIR ROAD JN.
2708,34,3,THIRUMANGALAM
